id,target,feature01,feature02,feature03,feature04,feature05,feature06,feature07,feature08,feature09,feature10,feature10.1,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20,feature21,feature22,feature23
2318,240000,3.0,690.0,0,1670.0,1670,7,1670,7,5,2006,2,,,red,1,good,good,3,1,8,2006,0,0,2006
2319,250000,2.0,527.0,0,1074.0,1074,7,2064,8,5,2005,2,,,red,1,good,good,4,1,1,2006,1,990,2005
2320,239900,3.0,800.0,0,893.0,901,8,1801,8,5,2005,2,,,red,1,good,good,3,1,6,2006,1,900,2005
2321,309000,3.0,773.0,0,1700.0,1700,9,2212,7,5,2005,2,,,red,1,good,good,3,1,5,2006,1,512,2006
2322,274725,2.0,422.0,0,868.0,887,9,2021,7,5,2006,2,,,red,1,good,good,3,1,9,2006,1,1134,2006
2323,270000,2.0,618.0,0,2062.0,2079,9,2687,8,5,1994,2,,,red,0,,good,4,1,12,2006,1,608,1994
2324,183500,2.0,402.0,0,1160.0,1169,6,1169,6,6,1993,2,,dog,red,1,bad,bad,3,1,7,2006,0,0,1994
2325,165600,2.0,420.0,0,697.0,697,6,1501,6,5,1993,2,,,red,1,bad,good,3,1,5,2006,1,804,1994
2326,176500,2.0,462.0,0,935.0,955,8,1632,7,5,1998,2,,,red,1,bad,bad,3,1,6,2006,1,677,1998
2327,130000,2.0,461.0,0,1191.0,1204,5,1204,8,5,1987,2,,,red,0,,bad,2,1,8,2006,0,0,1987
2328,239000,2.0,504.0,0,1064.0,1064,5,1767,7,7,1987,2,,,red,1,bad,good,2,1,6,2006,0,703,1987
2329,275000,2.0,564.0,0,1742.0,1742,5,1742,8,5,1985,2,,,red,1,bad,good,2,1,12,2006,0,0,1985
2330,457347,3.0,670.0,0,1398.0,1414,11,2798,9,5,2005,3,,,red,1,good,amazing,3,1,3,2006,1,1384,2006
2331,545224,3.0,758.0,0,1528.0,1528,10,3390,10,5,2006,3,,,red,1,amazing,amazing,5,1,9,2006,1,1862,2006
2332,356383,3.0,675.0,0,1094.0,1102,11,2473,9,5,2006,2,,,red,1,good,good,4,1,7,2006,1,1371,2006
2333,556581,3.0,716.0,0,1992.0,1992,11,2868,9,5,2005,3,,,red,1,good,amazing,4,1,7,2006,1,876,2006
2334,361919,3.0,666.0,0,1234.0,1264,10,2576,8,5,2006,2,,,red,1,good,amazing,4,1,7,2006,1,1312,2006
2335,535000,3.0,736.0,0,1850.0,1850,11,2698,10,5,2006,2,,,red,1,good,amazing,4,1,7,2006,1,848,2006
2336,401179,3.0,660.0,0,1390.0,1390,10,2795,9,5,2005,3,,,red,1,good,amazing,4,1,1,2006,1,1405,2006
2337,438780,3.0,641.0,0,1410.0,1426,10,2945,10,5,2006,3,,,red,1,good,good,3,1,10,2006,1,1519,2006
2338,169000,2.0,672.0,0,0.0,1547,7,2320,5,6,1948,2,,,red,1,bad,bad,2,1,5,2006,0,720,1950
2339,145000,2.0,572.0,0,1056.0,1056,5,1056,5,5,1955,1,,,red,0,,bad,3,1,1,2006,0,0,1955
2340,318000,2.0,517.0,0,1714.0,1714,7,1714,9,5,2005,2,,,red,1,good,good,2,1,8,2006,0,0,2005
2341,319000,3.0,758.0,0,1814.0,1826,7,1826,8,5,2005,2,,,red,1,bad,good,3,1,8,2006,0,0,2006
2342,470000,3.0,722.0,0,1910.0,2000,8,2000,9,5,2005,2,,,red,2,good,amazing,3,1,9,2006,1,0,2005
2343,202500,2.0,440.0,0,1208.0,1621,8,1621,7,7,1984,2,,,red,0,,good,3,1,5,2006,0,0,1998
2344,229000,3.0,786.0,0,1204.0,1377,9,2183,7,5,1988,2,,,red,0,,good,4,1,2,2006,1,806,1988
2345,235000,2.0,539.0,0,795.0,1468,9,2263,7,7,1977,2,,,red,1,bad,good,3,1,3,2006,1,795,1994
2346,190000,2.0,566.0,0,796.0,790,6,1574,6,5,1976,2,,,red,1,bad,bad,3,1,7,2006,1,784,1976
2347,169000,2.0,582.0,0,988.0,1102,5,1102,6,6,1980,1,,,red,1,bad,bad,2,1,6,2006,0,0,1980
2348,241500,2.0,604.0,0,1845.0,1872,6,1872,7,5,1988,2,,,red,1,bad,bad,3,1,6,2006,0,0,1988
2349,188900,2.0,482.0,0,945.0,945,8,1857,7,5,1978,2,,cat,red,1,bad,bad,4,1,7,2006,1,912,1978
2350,207500,2.0,612.0,0,1686.0,1686,7,1686,6,6,1980,2,,,red,1,bad,bad,3,1,5,2006,0,0,1980
2351,250000,2.0,564.0,519,1392.0,1392,12,2784,7,5,1978,3,,dog,red,2,bad,good,5,1,7,2006,1,1392,1978
2352,179900,2.0,434.0,0,713.0,811,6,1552,6,6,1975,2,,dog,red,1,bad,bad,3,1,2,2006,1,741,1975
2353,172000,2.0,596.0,0,1047.0,1083,5,1083,7,5,1976,1,,,red,1,okay,bad,2,1,7,2006,0,0,1976
2354,294323,2.0,541.0,0,960.0,960,8,2318,7,5,2005,2,,,red,1,amazing,good,3,1,6,2006,1,1358,2006
2355,184500,2.0,485.0,0,675.0,1109,8,1875,6,6,1975,3,,,red,1,bad,good,3,1,6,2006,0,766,2000
2356,153500,2.0,495.0,0,1056.0,1074,6,1074,5,6,1975,1,,dog,red,0,,bad,3,1,7,2006,1,0,1975
2357,162900,2.0,528.0,0,832.0,832,8,1664,7,5,1976,2,,cow,red,1,bad,bad,4,1,3,2006,1,832,1976
2358,181000,2.0,484.0,648,1040.0,1309,5,1309,6,6,1974,1,,cat,red,1,okay,good,3,1,1,2006,1,0,1999
2359,155000,2.0,462.0,0,1103.0,1103,6,1103,6,6,1974,2,,cow,red,0,,bad,3,1,6,2006,0,0,1974
2360,138800,1.0,299.0,0,1096.0,1096,6,1096,5,5,1969,1,,,red,0,,bad,3,1,3,2006,0,0,1969
2361,116050,1.0,280.0,0,864.0,864,5,864,4,5,1970,1,,,red,0,,bad,3,1,7,2006,0,0,1970
2362,88000,0.0,0.0,0,858.0,858,5,858,4,4,1971,1,,,red,0,,bad,3,1,6,2006,0,0,1971
2363,97500,2.0,576.0,0,864.0,874,5,874,4,4,1971,1,,,red,0,,bad,3,1,3,2006,0,0,1971
2364,190000,2.0,543.0,0,1487.0,1419,4,1419,6,5,2002,2,,,red,0,,good,2,1,9,2006,0,0,2002
2365,105500,2.0,440.0,0,525.0,525,6,1092,6,5,1973,1,,,red,0,,bad,3,1,12,2006,1,567,1973
2366,125500,2.0,440.0,0,765.0,765,7,1365,5,6,1973,1,,,red,1,okay,good,3,1,6,2006,1,600,1973
2367,83000,1.0,264.0,0,483.0,483,5,987,6,5,1973,1,,,red,0,,bad,2,1,6,2006,1,504,1973
2368,116000,1.0,264.0,0,494.0,494,6,1030,6,7,1972,1,,,red,0,,bad,3,1,7,2006,1,536,1972
2369,91500,0.0,0.0,0,672.0,672,7,1218,6,5,1971,1,,,red,0,,bad,3,1,4,2006,1,546,1971
2370,118000,1.0,264.0,0,672.0,672,7,1218,6,7,1972,1,,,red,0,,bad,3,1,5,2006,1,546,1972
2371,89000,1.0,264.0,0,483.0,483,5,948,6,5,1972,1,,,red,0,,bad,2,1,7,2006,1,465,1972
2372,108000,1.0,264.0,0,525.0,525,6,1092,6,5,1972,1,,cat,red,0,,bad,3,1,10,2006,1,567,1972
2373,94500,1.0,288.0,0,483.0,483,5,987,6,5,1972,1,,,red,1,horrible,bad,2,1,6,2006,1,504,1972
2374,146300,2.0,440.0,0,1069.0,1069,4,1069,6,5,1975,2,,,red,1,horrible,bad,2,1,7,2006,0,0,1975
2375,145000,1.0,300.0,0,943.0,1387,6,1387,5,7,1967,1,,,red,1,bad,bad,3,1,9,2006,0,0,1975
2376,123000,1.0,288.0,0,864.0,900,6,900,5,5,1967,1,,frog,red,1,horrible,bad,3,1,12,2006,0,0,1967
2377,137500,1.0,319.0,0,1055.0,1055,4,1055,7,7,1976,2,,,red,0,,bad,2,1,4,2006,0,0,1976
2378,144000,2.0,460.0,0,855.0,855,6,1456,6,5,1976,2,,,red,1,bad,bad,3,1,7,2006,1,601,1976
2379,315000,3.0,770.0,0,1980.0,1980,8,1980,9,5,2004,2,,,red,1,good,amazing,3,1,9,2006,0,0,2005
2380,412083,3.0,831.0,0,1738.0,1738,11,2589,9,5,2006,2,,,red,1,good,amazing,4,1,8,2006,1,851,2006
2381,342643,3.0,840.0,0,1249.0,1249,9,2596,9,5,2006,3,,,red,0,,good,4,1,9,2006,1,1347,2006
2382,252000,3.0,880.0,0,1618.0,1618,6,1618,8,5,2004,2,,,red,1,good,good,2,1,7,2006,0,0,2004
2383,465000,3.0,850.0,0,2076.0,2076,7,2076,10,5,2006,2,,,red,1,good,amazing,2,1,9,2006,1,0,2006
2384,293000,3.0,874.0,0,1721.0,1740,8,1740,7,5,2006,2,,,red,0,,good,4,1,9,2006,0,0,2006
2385,415000,3.0,1085.0,0,1868.0,1868,7,1868,9,5,2005,2,,,red,1,good,amazing,2,1,6,2006,0,0,2005
2386,326000,3.0,772.0,0,1833.0,1850,8,1850,9,5,2004,2,,,red,1,good,good,3,1,3,2006,0,0,2005
2387,325300,3.0,853.0,0,1158.0,1158,9,2376,8,5,2005,3,,,red,1,good,good,4,1,11,2006,1,1218,2006
2388,309000,3.0,691.0,0,1117.0,1132,9,2452,8,5,2004,3,,,red,1,good,good,4,1,9,2006,1,1320,2005
2389,300000,3.0,670.0,0,1090.0,1117,10,2206,9,5,2005,2,,,red,1,good,amazing,4,1,8,2006,1,1089,2006
2390,275500,3.0,878.0,0,1030.0,1038,8,2098,8,5,2005,2,,,red,1,good,amazing,3,1,3,2006,1,1060,2005
2391,338500,2.0,521.0,0,1606.0,1625,8,2091,9,5,2005,2,,,red,1,good,amazing,3,1,5,2006,1,466,2006
2392,345000,3.0,736.0,0,1175.0,1182,11,2324,9,5,2005,3,,,red,2,good,amazing,4,1,7,2006,0,1142,2006
2393,344133,2.0,575.0,0,1209.0,1209,8,2253,8,5,2005,2,,,red,1,good,amazing,3,1,7,2006,1,1044,2006
2394,298236,3.0,672.0,0,1054.0,1054,10,2389,8,5,2006,2,,,red,1,good,good,4,1,11,2006,1,1335,2006
2395,329900,3.0,784.0,0,1524.0,1544,10,2358,8,5,2005,2,,,red,1,good,amazing,4,1,8,2006,1,814,2006
2396,360000,3.0,708.0,0,1896.0,1944,8,1944,9,5,2003,2,,,red,3,amazing,amazing,3,1,11,2006,0,0,2004
2397,281000,3.0,753.0,0,1085.0,1120,8,1970,8,5,2006,2,,,red,1,good,amazing,3,1,10,2006,1,850,2006
2398,372397,3.0,925.0,0,1792.0,1792,6,1792,9,5,2005,2,,,red,1,good,good,2,1,3,2006,0,0,2006
2399,378000,3.0,816.0,0,1780.0,1780,7,1780,9,5,2004,2,,,red,1,good,amazing,2,1,8,2006,0,0,2005
2400,374000,3.0,874.0,0,1792.0,1792,6,1792,9,5,2003,2,,,red,1,good,amazing,2,1,8,2006,0,0,2004
2401,437154,3.0,706.0,0,1848.0,1848,10,2728,9,5,2005,2,,,red,2,amazing,amazing,4,1,4,2006,1,880,2006
2402,275000,2.0,736.0,0,1058.0,1058,8,1904,8,5,2005,2,,,red,1,good,amazing,3,1,6,2006,1,846,2005
2403,279000,3.0,746.0,0,1420.0,1426,9,1914,8,5,2004,2,,,red,1,bad,good,3,1,2,2006,1,488,2004
2404,185850,2.0,484.0,0,1364.0,1364,6,1364,7,5,2005,2,,,red,1,good,good,2,1,6,2006,0,0,2005
2405,282500,2.0,556.0,0,1560.0,1565,6,1565,9,5,2005,2,,,red,1,good,amazing,2,1,3,2006,0,0,2005
2406,202500,2.0,474.0,0,1368.0,1368,6,1368,7,5,2005,2,,,red,1,good,good,2,1,9,2006,0,0,2006
2407,202665,2.0,474.0,0,1368.0,1368,6,1368,7,5,2005,2,,,red,1,good,good,2,1,3,2006,0,0,2006
2408,332200,3.0,899.0,0,1686.0,1686,6,1686,9,5,2006,2,,,red,1,good,amazing,1,1,6,2006,0,0,2006
2409,310090,2.0,575.0,0,1666.0,1666,6,1666,9,5,2006,2,,,red,1,good,good,2,1,6,2006,0,0,2006
2410,171750,2.0,478.0,0,1405.0,1405,6,1405,7,5,2003,2,,,red,1,good,good,2,1,3,2006,0,0,2003
2411,169990,2.0,397.0,0,1316.0,1316,6,1316,6,5,2005,2,,,red,1,good,good,3,1,10,2006,0,0,2006
2412,170440,2.0,390.0,0,728.0,728,8,1456,6,5,2005,2,,,red,1,good,good,3,1,2,2006,1,728,2006
2413,169985,2.0,440.0,0,738.0,738,8,1492,7,5,2006,2,,,red,0,,good,3,1,9,2006,1,754,2006
2414,179665,2.0,426.0,0,654.0,664,7,1496,7,5,2006,2,,,red,1,good,good,3,1,9,2006,1,832,2006
2415,219210,3.0,660.0,0,879.0,879,9,1863,7,5,2006,2,,,red,1,good,good,4,1,11,2006,1,984,2006
2416,174190,2.0,427.0,0,1326.0,1326,6,1326,6,5,2006,2,,,red,0,,good,3,1,7,2006,0,0,2006
2417,172785,2.0,429.0,0,728.0,728,8,1456,6,5,2006,2,,,red,0,,bad,3,1,5,2006,1,728,2006
2418,258000,3.0,632.0,0,1052.0,1052,9,2373,8,5,2004,2,,,red,1,good,good,4,1,6,2006,1,1321,2005
2419,185101,2.0,440.0,0,738.0,738,8,1492,7,5,2006,2,,,red,0,,good,3,1,10,2006,1,754,2006
2420,210250,2.0,437.0,0,1220.0,1364,6,1364,7,5,2006,2,,,red,1,good,good,2,1,11,2006,0,0,2006
2421,234000,2.0,420.0,0,1374.0,1557,7,1557,7,5,2003,2,,,red,1,bad,good,2,1,10,2006,0,0,2004
2422,215000,2.0,400.0,0,1273.0,1456,7,1456,8,5,2003,2,,,red,1,bad,good,2,1,5,2006,0,0,2003
2423,246990,2.0,398.0,0,1368.0,1511,5,1511,7,5,2002,2,,,red,1,bad,good,2,1,5,2006,0,0,2002
2424,178740,2.0,398.0,0,1375.0,1414,6,1414,7,5,2004,2,,,red,1,bad,good,2,1,5,2006,0,0,2004
2425,225000,2.0,388.0,0,1365.0,1548,7,1548,7,5,2004,2,,,red,1,bad,good,2,1,9,2006,0,0,2004
2426,167240,2.0,438.0,0,1248.0,1248,5,1248,7,5,2005,2,,,red,0,,good,2,1,3,2006,0,0,2006
2427,156820,2.0,440.0,0,1142.0,1142,6,1142,7,5,2005,2,,,red,0,,good,2,1,6,2006,0,0,2006
2428,213490,2.0,440.0,0,1362.0,1506,6,1506,7,5,2005,2,,,red,1,good,good,2,1,4,2006,0,0,2005
2429,264561,3.0,648.0,0,1520.0,1567,7,1567,8,5,2006,2,,,red,1,good,amazing,1,1,10,2006,0,0,2006
2430,246578,3.0,648.0,0,1356.0,1500,6,1500,7,5,2006,2,,,red,1,good,good,2,1,10,2006,0,0,2006
2431,192140,2.0,372.0,0,732.0,734,7,1838,5,5,2005,2,,,red,1,good,bad,4,1,7,2006,1,1104,2005
2432,183200,2.0,393.0,0,783.0,807,7,1509,6,5,2002,2,,,red,1,good,good,3,1,6,2006,1,702,2003
2433,178000,2.0,403.0,0,707.0,707,6,1414,8,5,2004,2,,,red,1,good,good,3,1,10,2006,1,707,2004
2434,201490,2.0,433.0,0,848.0,848,7,1598,7,5,2004,2,,,red,1,good,good,3,1,7,2006,1,750,2005
2435,230500,2.0,504.0,0,1406.0,1454,7,1936,8,5,2000,2,,,red,1,bad,good,3,1,11,2006,1,482,2000
2436,180000,2.0,393.0,0,783.0,807,8,1509,7,5,2003,2,,,red,1,good,good,3,1,7,2006,1,702,2003
2437,172400,2.0,460.0,0,953.0,953,7,1664,6,5,2000,2,,,red,1,bad,bad,3,1,1,2006,1,711,2000
2438,215000,2.0,431.0,0,982.0,1008,9,1889,6,5,2000,2,,,red,1,bad,bad,3,1,4,2006,1,881,2000
2439,199900,2.0,431.0,0,930.0,956,10,1886,7,5,1998,2,,,red,1,bad,good,4,1,7,2006,1,930,1999
2440,173000,2.0,472.0,0,959.0,959,7,1671,6,5,2000,2,,,red,1,bad,bad,3,1,2,2006,1,712,2000
2441,287602,3.0,617.0,0,1035.0,1082,8,2322,7,5,2006,3,,,red,0,,good,4,1,8,2006,1,1240,2006
2442,230000,2.0,429.0,0,975.0,1005,8,2291,7,5,1999,2,,,red,1,bad,good,4,1,2,2006,1,1286,1999
2443,348000,3.0,870.0,0,1396.0,1407,7,2392,8,5,1997,2,,,red,1,bad,good,3,1,6,2006,1,985,1998
2444,286000,3.0,885.0,0,1044.0,1079,7,1976,8,5,1998,2,,,red,1,amazing,good,3,1,2,2006,1,897,1998
2445,300000,3.0,768.0,0,1160.0,1205,7,2234,8,5,2000,2,,,red,1,bad,good,3,1,6,2006,1,1029,2000
2446,625000,3.0,807.0,0,1930.0,1831,10,3627,10,5,1995,3,,,red,1,bad,good,4,1,7,2006,1,1796,1996
2447,405000,3.0,774.0,0,1540.0,1540,9,2855,9,5,2000,2,,,red,1,bad,amazing,4,1,3,2006,1,1315,2000
2448,280000,2.0,592.0,0,1086.0,1086,7,1924,8,5,1998,2,,,red,1,bad,good,3,1,6,2006,1,838,1998
2449,258000,2.0,420.0,0,1141.0,1165,10,2263,8,5,1998,2,,,red,1,bad,good,4,1,7,2006,1,1098,1998
2450,350000,3.0,725.0,0,1342.0,1358,9,2726,8,5,1995,2,,,red,1,amazing,good,4,1,6,2006,1,1368,1995
2451,584500,3.0,959.0,0,1733.0,1933,11,3500,9,5,1993,3,,,red,1,bad,amazing,4,1,5,2006,1,1567,1994
2452,321000,3.0,803.0,0,1290.0,1305,9,2494,8,5,1994,2,,cat,red,1,bad,good,4,1,6,2006,1,1189,1995
2453,290000,3.0,844.0,0,1165.0,1203,8,2526,8,5,1994,2,,,red,1,bad,good,4,1,12,2006,1,1323,1994
2454,315000,3.0,704.0,0,1286.0,1565,8,2799,8,5,1993,2,,,red,1,bad,good,3,1,10,2006,1,1234,1993
2455,252000,2.0,760.0,0,1100.0,1116,8,1964,8,5,2005,2,,,red,1,good,good,3,1,1,2006,1,848,2006
2456,336820,3.0,928.0,0,1670.0,1670,6,1670,8,5,2006,2,,,red,1,good,good,2,1,9,2006,1,0,2006
2457,423000,3.0,1134.0,0,2077.0,2097,8,2097,8,5,2005,1,,,red,1,amazing,amazing,1,1,1,2006,1,0,2006
2458,290000,2.0,500.0,0,1660.0,1660,8,1660,8,5,2006,2,,,red,1,good,good,3,1,5,2006,0,0,2006
2459,232000,3.0,834.0,0,1616.0,1616,7,1616,7,5,2005,2,,,red,0,,good,3,1,4,2006,0,0,2005
2460,199000,2.0,510.0,0,1504.0,1504,7,1504,8,5,2006,2,,,red,0,,good,3,1,9,2006,0,0,2006
2461,198600,2.0,584.0,0,1278.0,1278,5,1278,8,5,2006,2,,,red,0,,good,2,1,10,2006,0,0,2006
2462,405749,3.0,792.0,0,2036.0,2036,11,2640,9,5,2006,3,,,red,1,good,amazing,3,1,11,2006,1,604,2006
2463,232600,2.0,776.0,0,1489.0,1489,7,1489,8,5,2006,2,,,red,1,good,good,3,1,6,2006,0,0,2006
2464,266000,3.0,1053.0,0,1095.0,1095,8,1939,8,5,2006,2,,,red,1,good,good,3,1,8,2006,1,844,2006
2465,186500,2.0,615.0,0,756.0,756,6,1553,7,5,2005,2,,,red,0,,good,3,1,3,2006,1,797,2006
2466,200825,2.0,615.0,0,858.0,858,7,1716,6,5,2005,2,,,red,0,,good,3,1,2,2006,1,858,2005
2467,197000,2.0,614.0,0,770.0,778,6,1576,7,5,2006,2,,,red,0,,good,3,1,8,2006,1,798,2006
2468,185000,2.0,572.0,0,1262.0,1262,5,1262,6,5,2006,2,Pave,,red,0,,good,2,1,5,2006,0,0,2006
2469,176000,2.0,453.0,0,1257.0,1266,6,1266,7,5,2005,2,Pave,,red,1,bad,good,3,1,4,2006,0,0,2005
2470,187750,2.0,572.0,0,1293.0,1301,5,1301,7,5,2006,2,Pave,,red,1,good,good,2,1,8,2006,0,0,2006
2471,139500,0.0,0.0,0,1142.0,1142,5,1142,6,5,2005,1,,,red,0,,good,3,1,1,2006,1,0,2005
2472,186800,2.0,612.0,0,1400.0,1400,6,1400,7,5,2005,2,,,red,0,,good,3,1,10,2006,0,0,2006
2473,132000,0.0,0.0,0,1131.0,1131,6,1131,6,5,2005,1,,,red,0,,good,3,1,3,2006,1,0,2006
2474,142500,2.0,484.0,0,1141.0,1141,6,1141,6,5,2005,1,,,red,0,,bad,3,1,3,2006,1,0,2005
2475,158000,2.0,576.0,0,1158.0,1158,5,1158,6,5,2004,1,,,red,0,,good,3,1,5,2006,1,0,2004
2476,184000,2.0,462.0,0,891.0,891,8,1686,7,5,2005,2,,,red,0,,good,3,1,4,2006,1,795,2005
2477,184900,2.0,449.0,0,784.0,831,7,1585,7,5,2005,2,,,red,0,,good,3,1,3,2006,1,754,2005
2478,187000,2.0,688.0,0,941.0,941,7,1837,6,5,1997,2,,cat,red,0,,bad,3,1,7,2006,1,896,1998
2479,175900,2.0,484.0,0,761.0,810,7,1603,6,5,1992,2,,,red,0,,good,3,1,7,2006,1,793,1992
2480,248500,2.0,462.0,0,836.0,844,7,1731,6,5,1992,2,,,red,0,,good,3,1,10,2006,1,887,1993
2481,172000,2.0,542.0,0,1398.0,1398,5,1398,6,5,1990,2,,dog,red,0,,good,2,1,7,2006,0,0,1991
2482,151000,2.0,484.0,0,1217.0,1217,5,1217,6,5,1991,2,,,red,0,,good,2,1,6,2006,0,0,1991
2483,150000,2.0,472.0,0,636.0,636,6,1320,6,5,1994,2,,,red,0,,good,3,1,7,2006,1,684,1994
2484,107000,1.0,384.0,0,1056.0,1056,5,1056,4,4,1966,1,,dog,red,0,,bad,2,1,11,2006,0,0,1966
2485,119900,1.0,300.0,0,828.0,965,6,965,5,5,1965,1,,dog,red,0,,bad,3,1,7,2006,0,0,1965
2486,129500,2.0,624.0,0,988.0,988,6,988,5,4,1962,1,,,red,0,,bad,3,1,7,2006,0,0,1962
2487,125000,2.0,504.0,0,1728.0,1728,10,1728,5,5,1963,2,,,red,0,,bad,6,2,11,2006,0,0,1963
2488,119500,2.0,528.0,0,0.0,1286,10,1654,6,6,1977,2,,,red,0,,bad,4,2,8,2006,0,368,1977
2489,144000,2.0,576.0,0,864.0,1211,6,1211,5,6,1962,1,,dog,red,1,bad,bad,2,1,3,2006,0,0,2002
2490,151000,2.0,492.0,0,506.0,1212,6,1212,6,7,1977,1,,cow,red,1,bad,bad,3,1,7,2006,0,0,1995
2491,126000,1.0,310.0,0,984.0,984,5,984,5,5,1965,1,,dog,red,0,,bad,3,1,7,2006,0,0,1965
2492,116000,1.0,294.0,0,882.0,909,5,909,5,6,1968,1,,dog,red,0,,bad,3,1,11,2006,0,0,1968
2493,133500,2.0,484.0,0,925.0,925,5,925,5,6,1963,1,,,red,0,,bad,2,1,10,2006,0,0,1963
2494,120875,1.0,308.0,0,1024.0,1024,5,1024,5,6,1965,1,,dog,red,0,,bad,3,1,1,2006,1,0,1965
2495,137000,1.0,288.0,0,935.0,935,5,935,5,6,1965,1,,dog,red,0,,bad,3,1,11,2006,0,0,1965
2496,124000,0.0,0.0,0,912.0,912,6,912,5,6,1964,1,,cow,red,0,,bad,3,1,4,2006,0,0,1964
2497,135000,1.0,288.0,0,912.0,1236,6,1236,5,7,1961,1,,,red,1,bad,bad,3,1,6,2006,0,0,1994
2498,129200,1.0,288.0,0,912.0,941,6,941,5,6,1967,1,,,red,1,horrible,bad,3,1,6,2006,0,0,1967
2499,260000,2.0,550.0,800,1748.0,2151,9,2646,7,4,1974,2,,cat,red,4,bad,good,3,1,1,2006,0,495,1974
2500,260000,2.0,462.0,0,1288.0,1301,9,2417,8,5,1991,2,,,red,1,bad,good,4,1,4,2006,1,1116,1992
2501,334000,3.0,888.0,0,1334.0,1520,9,2826,8,5,1992,2,,,red,3,bad,good,3,1,10,2006,1,1306,1993
2502,310000,3.0,796.0,0,1338.0,1352,10,2520,8,7,1993,2,,,red,1,bad,good,5,1,11,2006,1,1168,1993
2503,268000,2.0,590.0,0,1095.0,1166,9,2295,7,5,1992,2,,,red,1,bad,good,4,1,7,2006,1,1129,2000
2504,262000,3.0,757.0,0,1624.0,1624,5,1624,8,5,1994,2,,cat,red,1,okay,good,2,1,7,2006,0,0,1995
2505,176400,2.0,588.0,0,1143.0,1143,5,1143,7,5,2004,1,Pave,,red,1,good,good,1,1,5,2006,1,0,2004
2506,197000,2.0,550.0,0,1247.0,1247,4,1247,8,5,2005,1,Pave,,red,1,good,good,1,1,4,2006,1,0,2005
2507,151000,2.0,480.0,0,600.0,520,4,1200,7,5,2005,2,Pave,,red,0,,good,2,1,6,2006,1,600,2005
2508,147400,2.0,480.0,0,600.0,520,4,1223,7,5,2005,2,Pave,,red,0,,good,2,1,7,2006,1,623,2005
2509,149900,2.0,480.0,0,600.0,520,4,1223,7,5,2005,2,Pave,,red,0,,good,2,1,7,2006,1,623,2005
2510,144152,2.0,480.0,0,600.0,520,4,1200,7,5,2005,2,Pave,,red,0,,good,2,1,4,2006,1,600,2005
2511,166000,2.0,440.0,0,756.0,768,4,1524,6,5,2000,2,,,red,0,,good,2,1,6,2006,1,756,2000
2512,183900,2.0,506.0,0,691.0,713,6,1452,7,5,1999,2,,,red,0,,good,3,1,3,2006,1,739,1999
2513,165000,2.0,490.0,0,673.0,673,6,1382,7,5,2000,2,,,red,0,,good,3,1,4,2006,1,709,2000
2514,139000,2.0,496.0,0,530.0,530,4,1080,7,5,2003,2,,,red,0,,good,2,1,7,2006,1,550,2003
2515,200000,1.0,434.0,0,569.0,854,6,1694,7,5,1997,2,Pave,cat,red,1,bad,good,3,1,11,2006,1,840,1998
2516,221000,2.0,564.0,0,1568.0,1568,6,1568,8,5,2001,2,Pave,,red,1,bad,good,3,1,9,2006,0,0,2002
2517,270000,2.0,481.0,0,1494.0,1494,6,1494,8,5,1995,1,,,red,1,good,amazing,2,1,4,2006,1,0,1996
2518,165000,2.0,546.0,0,1208.0,1208,6,1208,6,6,1977,1,,,red,1,bad,bad,3,1,6,2006,1,0,1977
2519,214000,2.0,484.0,0,1235.0,1235,4,1235,8,5,1980,1,,,red,3,bad,bad,1,1,5,2006,0,0,1980
2520,188000,2.0,484.0,0,1036.0,1036,4,1036,8,5,1980,1,,,red,1,bad,good,1,1,9,2006,0,0,1980
2521,190000,2.0,484.0,0,1226.0,1226,4,1226,8,5,1980,1,,,red,1,okay,good,1,1,7,2006,0,0,1980
2522,170000,2.0,484.0,0,1226.0,1226,4,1226,8,5,1978,1,,,red,1,bad,good,1,1,7,2006,0,0,1978
2523,385000,3.0,894.0,0,1842.0,1842,5,1842,9,5,1981,0,,,red,1,good,good,0,1,11,2006,1,0,1987
2524,146500,2.0,501.0,0,1153.0,1193,6,1193,5,6,1972,2,,dog,red,0,,bad,2,1,7,2006,0,0,1972
2525,170000,2.0,487.0,0,570.0,1222,8,1920,7,6,1968,3,,cat,red,1,bad,good,4,1,9,2006,0,698,1992
2526,262500,2.0,508.0,0,1568.0,2156,9,2156,7,7,1968,2,,,red,1,good,bad,3,1,6,2006,0,0,2003
2527,179900,2.0,776.0,0,708.0,708,7,1416,6,6,1968,2,,,red,1,bad,bad,3,1,5,2006,1,708,1968
2528,250000,2.0,619.0,0,1054.0,1512,9,2654,6,7,1968,2,,,red,1,good,good,4,1,8,2006,1,1142,1984
2529,165150,2.0,484.0,0,732.0,1012,8,1790,6,5,1972,1,,,red,1,bad,bad,4,1,11,2006,2,778,1972
2530,164500,2.0,477.0,0,1334.0,1334,7,1334,7,6,1967,2,,,red,0,,bad,3,1,4,2006,0,0,1967
2531,140000,2.0,528.0,0,1164.0,1164,6,1164,7,5,1969,1,,,red,0,,bad,3,1,7,2006,1,0,1969
2532,135500,1.0,384.0,0,980.0,980,6,980,5,5,1967,2,,,red,0,,bad,3,1,10,2006,0,0,1967
